Date,SHY,IEF,TLT
2016-11-09,80.24942779541016,100.70761108398438,114.35359191894531
2016-11-10,80.2210464477539,100.10147857666016,112.66452026367188
2016-11-11,80.2210464477539,99.89629364013672,112.03108978271484
2016-11-14,80.09795379638672,99.318115234375,111.3609390258789
2016-11-15,80.1263427734375,99.318115234375,111.91172790527344
2016-11-16,80.11688232421875,99.41138458251953,112.92152404785156
2016-11-17,80.10740661621094,98.97305297851562,111.25995635986328
2016-11-18,80.06008911132812,98.53475189208984,110.93868255615234
2016-11-21,80.05062103271484,98.61868286132812,111.21409606933594
2016-11-22,80.03168487548828,98.71196746826172,111.1773681640625
2016-11-23,79.98432922363281,98.35758209228516,110.74590301513672
2016-11-25,79.97488403320312,98.2736587524414,110.91117095947266
2016-11-28,80.02220916748047,98.72127532958984,111.7281494140625
2016-11-29,80.03168487548828,98.8238525390625,112.19633483886719
2016-11-30,80.00324249267578,98.1617431640625,110.37870788574219
2016-12-01,79.96538543701172,97.78726959228516,109.2132797241211
2016-12-02,80.05062866210938,98.22618103027344,110.0135269165039
2016-12-05,80.05062866210938,98.18881225585938,109.89397430419922
2016-12-06,80.03170013427734,98.22618103027344,109.8111801147461
2016-12-07,80.06011962890625,98.55304718017578,110.74942779541016
2016-12-08,80.05062866210938,98.17947387695312,109.4432144165039
2016-12-09,80.04115295410156,97.67518615722656,108.08186340332031
2016-12-12,80.01274108886719,97.69386291503906,108.28421783447266
2016-12-13,80.00325012207031,97.74990844726562,108.67053985595703
2016-12-14,79.85169219970703,96.93740844726562,107.45635986328125
2016-12-15,79.81378936767578,96.66658782958984,107.99907684326172
2016-12-16,79.85169219970703,96.78800964355469,107.75071716308594
2016-12-19,79.88957977294922,97.23628997802734,108.90973663330078
2016-12-20,79.8990707397461,97.03081512451172,108.36700439453125
2016-12-21,79.93694305419922,97.18956756591797,108.84534454345703
2016-12-22,79.95687866210938,97.1474609375,108.6507339477539
2016-12-23,79.95687866210938,97.24102020263672,108.8720703125
2016-12-27,79.91896057128906,97.10066986083984,108.5216064453125
2016-12-28,79.9473876953125,97.4561538696289,109.31478118896484
2016-12-29,80.0326919555664,97.7554702758789,109.70209503173828
2016-12-30,80.06114196777344,98.04542541503906,109.86808776855469
2017-01-03,79.9947738647461,97.9986343383789,110.33847045898438
2017-01-04,80.01375579833984,98.11090850830078,110.7627182006836
2017-01-05,80.07062530517578,98.74696350097656,112.49652099609375
2017-01-06,80.00425720214844,98.29795837402344,111.4636001586914
2017-01-09,80.07062530517578,98.67212677001953,112.3581771850586
2017-01-10,80.04217529296875,98.62537384033203,112.28440856933594
2017-01-11,80.08011627197266,98.73761749267578,112.66255187988281
2017-01-12,80.10853576660156,98.79370880126953,112.41353607177734
2017-01-13,80.07062530517578,98.5785903930664,111.87861633300781
2017-01-17,80.12747955322266,99.07432556152344,113.04986572265625
2017-01-18,80.05165100097656,98.372802734375,111.6019515991211
2017-01-19,80.02324676513672,97.9986343383789,110.83646392822266
2017-01-20,80.07062530517578,98.04542541503906,110.61512756347656
2017-01-23,80.14643096923828,98.55988311767578,111.72183227539062
2017-01-24,80.09905242919922,98.18574523925781,110.95633697509766
2017-01-25,80.08011627197266,97.6993637084961,109.56377410888672
2017-01-26,80.08960723876953,97.8302993774414,109.93266296386719
2017-01-27,80.12747955322266,97.95191192626953,110.3292236328125
2017-01-30,80.12747955322266,97.923828125,109.9972152709961
2017-01-31,80.14643096923828,98.26053619384766,110.7627182006836
2017-02-01,80.11895751953125,98.07225799560547,110.07782745361328
2017-02-02,80.14739990234375,98.1097183227539,110.03160858154297
2017-02-03,80.11895751953125,98.1846694946289,109.98542022705078
2017-02-06,80.2043228149414,98.653076171875,110.6508560180664
2017-02-07,80.18535614013672,98.83104705810547,111.4642105102539
2017-02-08,80.26124572753906,99.23387145996094,112.97998046875
2017-02-09,80.19482421875,98.64372253417969,111.67678833007812
2017-02-10,80.18535614013672,98.57813262939453,111.6120834350586
2017-02-13,80.16638946533203,98.42823028564453,111.26083374023438
2017-02-14,80.10945892333984,98.07225799560547,110.45677185058594
2017-02-15,80.08101654052734,97.88490295410156,109.94844818115234
2017-02-16,80.11895751953125,98.27838134765625,110.5491943359375
2017-02-17,80.17587280273438,98.54067993164062,111.20539855957031
2017-02-21,80.18535614013672,98.49381256103516,111.01130676269531
2017-02-22,80.2043228149414,98.653076171875,111.1961441040039
2017-02-23,80.24225616455078,98.91535949707031,111.52888488769531
2017-02-24,80.28023529052734,99.3744125366211,112.76737213134766
2017-02-27,80.21381378173828,99.0184097290039,112.1019287109375
2017-02-28,80.17587280273438,98.97159576416016,112.5178451538086
2017-03-01,80.11322021484375,98.28209686279297,110.6324691772461
2017-03-02,80.02780151367188,98.00067901611328,110.2342758178711
2017-03-03,80.0467758178711,98.09447479248047,110.52133178710938
2017-03-06,80.06576538085938,98.07572174072266,109.9935302734375
2017-03-07,80.03730010986328,97.93498992919922,109.66011810302734
2017-03-08,79.97084045410156,97.606689453125,109.06744384765625
2017-03-09,79.96135711669922,97.33464813232422,108.19700622558594
2017-03-10,80.0088119506836,97.54103088378906,108.5766830444336
2017-03-13,79.97084045410156,97.29710388183594,107.89140319824219
2017-03-14,79.96135711669922,97.40030670166016,108.40997314453125
2017-03-15,80.11322021484375,98.2539291381836,109.73419189453125
2017-03-16,80.0562744140625,97.98192596435547,109.17857360839844
2017-03-17,80.09422302246094,98.24457550048828,109.86383819580078
2017-03-20,80.14167785644531,98.47909545898438,110.33611297607422
2017-03-21,80.1796646118164,98.80743408203125,111.25286865234375
2017-03-22,80.19864654541016,98.99502563476562,111.69740295410156
2017-03-23,80.19864654541016,98.89185333251953,111.53993225097656
2017-03-24,80.19864654541016,98.94812774658203,111.93814849853516
2017-03-27,80.22711944580078,99.1920394897461,112.44747161865234
2017-03-28,80.18917083740234,98.85432434082031,111.69740295410156
2017-03-29,80.23661041259766,99.1357421875,112.36412811279297
2017-03-30,80.21762084960938,98.85432434082031,111.45661163330078
2017-03-31,80.22711944580078,99.05130767822266,111.78072357177734
2017-04-03,80.30120849609375,99.53890991210938,112.90824127197266
2017-04-04,80.272705078125,99.39797973632812,112.2957763671875
2017-04-05,80.272705078125,99.58588409423828,112.63908386230469
2017-04-06,80.29170989990234,99.52012634277344,112.47206115722656
2017-04-07,80.18722534179688,99.21949005126953,112.01738739013672
2017-04-10,80.22525787353516,99.39797973632812,112.53702545166016
2017-04-11,80.30120849609375,99.85835266113281,113.60420989990234
2017-04-12,80.35821533203125,100.16838073730469,114.22594451904297
2017-04-13,80.39620971679688,100.46898651123047,114.57861328125
2017-04-17,80.38670349121094,100.30928039550781,114.22594451904297
2017-04-18,80.45317840576172,100.88236999511719,115.72003173828125
2017-04-19,80.41522216796875,100.61933135986328,115.08899688720703
2017-04-20,80.40572357177734,100.39385223388672,114.64353942871094
2017-04-21,80.44368743896484,100.44082641601562,114.64353942871094
2017-04-24,80.35821533203125,100.2341537475586,114.07750701904297
2017-04-25,80.2822036743164,99.7174301147461,112.70405578613281
2017-04-26,80.31073760986328,99.98046875,113.3258285522461
2017-04-27,80.33921813964844,100.04624938964844,113.28871154785156
2017-04-28,80.377197265625,100.14958953857422,113.53924560546875
2017-05-01,80.32208251953125,99.93318176269531,112.59541320800781
2017-05-02,80.35060119628906,100.1401596069336,113.17193603515625
2017-05-03,80.29357147216797,99.93318176269531,113.246337890625
2017-05-04,80.28404998779297,99.70734405517578,112.68838500976562
2017-05-05,80.31256866455078,99.72615051269531,112.79066467285156
2017-05-08,80.27455139160156,99.4815673828125,112.17691040039062
2017-05-09,80.23651123046875,99.3686294555664,112.1676254272461
2017-05-10,80.25553131103516,99.33101654052734,112.03743743896484
2017-05-11,80.2650375366211,99.40628814697266,112.03743743896484
2017-05-12,80.3600845336914,99.91435241699219,112.88365936279297
2017-05-15,80.35060119628906,99.8485107421875,112.5768051147461
2017-05-16,80.35060119628906,99.98023223876953,112.99524688720703
2017-05-17,80.43614196777344,100.77996826171875,114.64122772216797
2017-05-18,80.39813232421875,100.75175476074219,114.77140808105469
2017-05-19,80.41714477539062,100.72354888916016,115.04109191894531
2017-05-22,80.38861083984375,100.6106185913086,114.72492218017578
2017-05-23,80.3600845336914,100.34718322753906,113.95307159423828
2017-05-24,80.40760803222656,100.55416107177734,114.59471893310547
2017-05-25,80.40760803222656,100.6106185913086,114.63190460205078
2017-05-26,80.39813232421875,100.67648315429688,114.82720947265625
2017-05-30,80.42662811279297,100.9305191040039,115.39447021484375
2017-05-31,80.43614196777344,100.97757720947266,115.68274688720703
2017-06-01,80.42090606689453,100.92481994628906,115.69485473632812
2017-06-02,80.4780044555664,101.36772155761719,117.06473541259766
2017-06-05,80.4113998413086,101.19806671142578,116.33785247802734
2017-06-06,80.43994903564453,101.51850128173828,116.97156524658203
2017-06-07,80.4113998413086,101.32999420166016,116.41240692138672
2017-06-08,80.39236450195312,101.1698226928711,116.1048812866211
2017-06-09,80.36386108398438,101.07557678222656,115.92784881591797
2017-06-12,80.3543472290039,101.05675506591797,115.89056396484375
2017-06-13,80.3543472290039,101.09441375732422,115.90919494628906
2017-06-14,80.39236450195312,101.62213897705078,117.69844818115234
2017-06-15,80.36386108398438,101.44309997558594,117.5120620727539
2017-06-16,80.40188598632812,101.4996337890625,117.74502563476562
2017-06-19,80.3543472290039,101.21691131591797,117.57727813720703
2017-06-20,80.36386108398438,101.47135925292969,118.63035583496094
2017-06-21,80.37332916259766,101.46194458007812,118.87263488769531
2017-06-22,80.38285827636719,101.55616760253906,119.133544921875
2017-06-23,80.43043518066406,101.58445739746094,119.07762145996094
2017-06-26,80.43043518066406,101.66924285888672,119.52495574951172
2017-06-27,80.38285827636719,101.1698226928711,118.24824523925781
2017-06-28,80.42090606689453,101.07557678222656,117.8568344116211
2017-06-29,80.37332916259766,100.69866180419922,116.86903381347656
2017-06-30,80.37332916259766,100.46305847167969,116.59880828857422
2017-07-03,80.31334686279297,100.09405517578125,116.22339630126953
2017-07-05,80.34193420410156,100.1695556640625,116.25141906738281
2017-07-06,80.3609848022461,99.9808120727539,115.28958892822266
2017-07-07,80.35144805908203,99.82036590576172,114.59855651855469
2017-07-10,80.38954162597656,99.95250701904297,114.76664733886719
2017-07-11,80.4181137084961,100.0846176147461,114.96273040771484
